Budget	Avg Rating	Month	Class	Movie Title	Performance Ratio	Genres
60000000.00	2.998850575	12	0	Tale of Despereaux, The (2008)	1.51	Adventure|Animation|Children|Comedy|Fantasy
19500000.00	3.701856148	11	0	Rust and Bone (De rouille et d'os) (2012)	1.51	Drama|Romance
35000000.00	3.020089286	1	0	Untraceable (2008)	1.50	Crime|Thriller
10000000.00	2.854166667	12	0	Reef, The (2010)	1.50	Drama|Horror|Thriller
38600000.00	3.116216216	8	0	Grandmaster, The (Yi dai zong shi) (2013)	1.50	Action|Drama|IMAX
80000000.00	3.262490537	9	0	Surrogates (2009)	1.50	Action|Sci-Fi|Thriller
40000000.00	3.290076336	11	0	Morning Glory (2010)	1.49	Comedy|Drama|Romance
20000000.00	2.384615385	8	0	Shorts (2009)	1.49	Children
20000000.00	3.42122449	9	0	Ghost Town (2008)	1.49	Comedy|Fantasy|Romance
24000000.00	3.170616114	11	0	Faster (2010)	1.49	Action|Crime|Drama
32500000.00	2.719135802	4	0	The Big Wedding (2013)	1.49	Comedy
45000000.00	3.26658604	4	0	Changing Lanes (2002)	1.48	Drama|Thriller
49000000.00	2.946686352	11	0	One, The (2001)	1.48	Action|Sci-Fi|Thriller
48000000.00	3.740131078	9	0	3:10 to Yuma (2007)	1.48	Action|Crime|Drama|Western
70000000.00	3.349349349	10	0	Escape Plan (2013)	1.48	Action|Mystery|Thriller
60000000.00	3.580028839	4	0	State of Play (2009)	1.48	Crime|Drama|Thriller
15000000.00	2.393772894	10	0	Marine, The (2006)	1.48	Action|Drama|Thriller
20500000.00	2.458702065	8	0	Pulse (2006)	1.48	Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
1700000.00	3.727272727	10	0	Grace Unplugged (2013)	1.47	Drama|Musical
25000000.00	3.268872802	7	0	Kiss of the Dragon (2001)	1.47	Action
3000000.00	3.368181818	7	0	Don't Think Twice (2016)	1.47	Comedy|Drama
40000000.00	3.235603544	11	0	Behind Enemy Lines (2001)	1.47	Action|Drama|War
15000000.00	2.816810345	11	0	Man with the Iron Fists, The (2012)	1.47	Action|Adventure|Crime
43000000.00	2.755959476	4	0	Sweetest Thing, The (2002)	1.47	Comedy|Romance
28000000.00	3.072027972	8	0	30 Minutes or Less (2011)	1.46	Action|Comedy|Crime
40000000.00	3.562437059	8	0	Invincible (2006)	1.46	Drama
20000000.00	2.74695122	10	0	Stepfather, The (2009)	1.46	Horror|Thriller
209000000.00	2.722768223	5	0	Battleship (2012)	1.46	Action|Sci-Fi|Thriller|IMAX
15000000.00	2.877272727	10	0	Flicka (2006)	1.46	Children|Drama
52000000.00	3.047857143	8	0	Change-Up, The (2011)	1.46	Comedy
45000000.00	3.30387931	3	0	16 Blocks (2006)	1.46	Crime|Thriller
12000000.00	3.328328982	10	0	Rachel Getting Married (2008)	1.46	Drama|Romance
45000000.00	3.593329886	2	0	Ghost Writer, The (2010)	1.46	Drama|Mystery|Thriller
17000000.00	2.867647059	8	0	Lottery Ticket (2010)	1.45	Comedy
100000000.00	3.268599034	6	0	Surf's Up (2007)	1.45	Animation|Children|Comedy
60000000.00	2.384	3	0	Shaggy Dog, The (2006)	1.45	Adventure|Children|Comedy|Fantasy
9000000.00	3.272592152	9	0	Way of the Gun, The (2000)	1.45	Crime|Thriller
49000000.00	3.358398438	11	0	Anna Karenina (2012)	1.45	Drama
30000000.00	3.256926952	10	0	Pride and Glory (2008)	1.45	Crime|Drama
7500000.00	3.036585366	9	0	Extract (2009)	1.45	Comedy
7500000.00	3.210914454	12	0	The Hole (2001)	1.44	Drama|Horror|Mystery|Thriller
12000000.00	2.114583333	1	0	My Baby's Daddy (2004)	1.44	Comedy
43000000.00	3.10178047	4	0	28 Days (2000)	1.44	Drama
25000000.00	3.189750693	2	0	Eagle, The (2011)	1.44	Adventure|Drama
55000000.00	3.099173554	3	0	Muppets Most Wanted (2014)	1.44	Adventure|Comedy|Crime
13000000.00	2.861423221	3	0	Admission (2013)	1.44	Comedy|Romance
12000000.00	2.413043478	10	0	Max Keeble's Big Move (2001)	1.44	Children|Comedy
25000000.00	3.14635064	4	0	What a Girl Wants (2003)	1.44	Comedy|Drama|Romance
42000000.00	3.78209104	9	0	Lord of War (2005)	1.44	Action|Crime|Drama|Thriller|War
35000000.00	3.529810298	12	0	Concussion (2015)	1.44	Drama
20000000.00	1.623674912	8	0	Yu-Gi-Oh! (2004)	1.44	Action|Adventure|Animation|Fantasy
115000000.00	2.951754386	4	0	The Huntsman Winter's War (2016)	1.44	Action|Adventure|Drama|Fantasy
9000000.00	3.358974359	11	0	Loving (2016)	1.43	Drama
33000000.00	2.509280742	9	0	Watcher, The (2000)	1.43	Crime|Thriller
10000000.00	2.561403509	12	0	Turistas (2006)	1.43	Adventure|Drama|Horror|Mystery|Thriller
140000000.00	3.111275964	7	0	The BFG (2016)	1.43	Children|Fantasy
30000000.00	3.582585278	1	0	Glory Road (2006)	1.43	Drama
1000000.00	3.486624204	12	0	Panic (2000)	1.43	Drama
180000000.00	3.067975831	8	0	Rush Hour 3 (2007)	1.43	Action|Comedy|Crime|Thriller
50000000.00	2.982972136	2	0	Curious George (2006)	1.42	Adventure|Animation|Children|Comedy
20000000.00	3.58911368	10	0	Let Me In (2010)	1.41	Drama|Horror|Mystery
4900000.00	2.887096774	8	0	Blue Lagoon: The Awakening (2012)	1.41	Romance
16000000.00	3.32711039	4	0	Trance (2013)	1.41	Crime|Thriller
55000000.00	3.830532213	8	0	Kubo and the Two Strings (2016)	1.41	Adventure|Animation|Children|Fantasy
22000000.00	2.96039604	9	0	Igor (2008)	1.41	Animation|Comedy
6000000.00	2.666666667	3	0	Casa de mi Padre (2012)	1.41	Comedy
9000000.00	2.414634146	4	0	Chasing Papi (a.k.a. Papi Chulo) (2003)	1.41	Comedy
20000000.00	1.926470588	2	0	Doogal (2006)	1.40	Animation|Children
60000000.00	2.843945069	5	0	Priest (2011)	1.40	Action|Horror|Sci-Fi|Thriller
100000000.00	3.21037296	9	0	Legend of the Guardians: The Owls of Ga'Hoole (2010)	1.40	Adventure|Animation|Fantasy|IMAX
17000000.00	2.646919431	9	0	Dickie Roberts: Former Child Star (2003)	1.40	Comedy
2000000.00	3.083333333	9	0	Captive (2015)	1.40	Crime|Drama|Thriller
20000000.00	3.381453155	9	0	Appaloosa (2008)	1.40	Western
15000000.00	2.861111111	12	0	Khumba (2013)	1.39	Adventure|Animation|Children
20000000.00	3.510040161	12	0	Mrs. Henderson Presents (2005)	1.39	Comedy|Drama
28000000.00	3.070093458	2	0	3 Days to Kill (2014)	1.39	Action|Crime|Drama
6400000.00	3.832502078	10	0	Control (2007)	1.39	Drama
9000000.00	2.728571429	5	0	Breakin' All the Rules (2004)	1.39	Comedy|Romance
1500000.00	3.75	10	0	I'm Not Ashamed (2016)	1.39	Drama
58000000.00	2.726123596	12	0	Did You Hear About the Morgans? (2009)	1.39	Comedy|Crime|Drama|Romance
78000000.00	3.324557087	3	0	Hidalgo (2004)	1.39	Adventure|Drama
120000000.00	2.549437299	7	0	Stuart Little 2 (2002)	1.38	Children|Comedy
30000000.00	3.302114804	9	0	Gridiron Gang (2006)	1.38	Drama
40000000.00	3.267379679	8	0	Odd Life of Timothy Green, The (2012)	1.38	Comedy|Drama|Fantasy
40000000.00	3.414448669	12	0	Extremely Loud and Incredibly Close (2011)	1.38	Drama
3000000.00	2.579069767	9	0	Whipped (2000)	1.38	Comedy
60000000.00	3.208534622	1	0	Edge of Darkness (2010)	1.38	Drama|Thriller
18900000.00	3.530674847	12	0	Days of Glory (Indigènes) (2006)	1.38	Action|Adventure|Drama|War
42000000.00	1.974358974	5	0	Snatched (2017)	1.38	Action|Comedy
15000000.00	3.047277937	4	0	Keanu (2016)	1.37	Comedy
15000000.00	2.970588235	12	0	Country Strong (2010)	1.37	Drama|Musical|Romance
55000000.00	3.258480326	10	0	Crimson Peak (2015)	1.37	Horror
150000000.00	3.214403292	6	0	White House Down (2013)	1.37	Action|Drama|Thriller|IMAX
60000000.00	2.99249732	2	0	Reign of Fire (2002)	1.37	Action|Adventure|Fantasy
10000000.00	2.403225806	6	0	Hey Arnold! The Movie (2002)	1.37	Adventure|Animation|Children|Comedy
45000000.00	3.084675015	9	0	Cellular (2004)	1.37	Action|Crime|Drama|Mystery|Thriller
22000000.00	2.55	12	0	Foosball (Metegol) (2013)	1.37	Adventure|Animation|Romance
28000000.00	2.825641026	5	0	Just My Luck (2006)	1.36	Comedy|Romance
32000000.00	3.18443804	9	0	Going the Distance (2010)	1.36	Comedy|Romance
16000000.00	2.695716396	6	0	Boys and Girls (2000)	1.36	Comedy|Romance
160000000.00	3.202184179	7	0	Sorcerer's Apprentice, The (2010)	1.36	Action|Adventure|Children|Comedy|Fantasy
55000000.00	3.442671395	10	0	Elizabeth: The Golden Age (2007)	1.36	Drama
24000000.00	3.561172902	4	0	Return to Me (2000)	1.36	Drama|Romance
120000000.00	3.405540286	7	0	Island, The (2005)	1.36	Action|Sci-Fi|Thriller
70000000.00	3.513002364	9	0	Guardian, The (2006)	1.36	Action|Adventure|Drama
80000000.00	2.494863014	2	0	Pompeii (2014)	1.36	Action|Adventure|Drama
16000000.00	3.49212272	10	0	White Oleander (2002)	1.35	Drama
60000000.00	3.079230769	3	0	Duplicity (2009)	1.35	Crime|Romance|Thriller
5000000.00	2.652542373	4	0	Forsaken, The (2001)	1.35	Horror
30000000.00	3.145662848	8	0	Fright Night (2011)	1.35	Comedy|Horror
10500000.00	3.278089888	4	0	In the Land of Women (2007)	1.35	Comedy|Drama|Romance
72000000.00	3.46166498	11	0	Jarhead (2005)	1.35	Action|Drama|War
60000000.00	3.276785714	7	0	Sinbad: Legend of the Seven Seas (2003)	1.35	Adventure|Animation|Children|Fantasy
8000000.00	2.75	4	0	Prom (2011)	1.35	Comedy|Drama
11000000.00	3.129850746	11	0	Out Cold (2001)	1.34	Comedy
42000000.00	3.091586464	1	0	Mothman Prophecies, The (2002)	1.34	Drama|Fantasy|Horror|Mystery|Thriller
38000000.00	2.752046784	5	0	Enough (2002)	1.34	Drama|Thriller
42000000.00	2.982768053	3	0	15 Minutes (2001)	1.34	Thriller
50000000.00	3.176181102	3	0	Run All Night (2015)	1.34	Action|Crime|Drama|Thriller
300000.00	3.363636364	8	0	Old Joy (2006)	1.33	Drama
80000000.00	3.106033718	5	0	Spirit: Stallion of the Cimarron (2002)	1.33	Adventure|Animation|Children|Western
5000000.00	3.352348993	10	0	Kill the Messenger (2014)	1.33	Crime|Drama|Mystery|Thriller
85000000.00	2.053719008	7	0	Cats & Dogs: The Revenge of Kitty Galore (2010)	1.33	Action|Children|Comedy
18000000.00	3.714739993	10	0	Life as a House (2001)	1.33	Drama
45000000.00	2.607142857	7	0	Aliens in the Attic (2009)	1.32	Adventure|Children|Fantasy|Sci-Fi
35000000.00	3.330188679	12	0	Nativity Story, The (2006)	1.32	Drama
5000000.00	3.583210059	1	0	Grandma's Boy (2006)	1.32	Comedy
20000000.00	3.732490785	11	0	Quiet American, The (2002)	1.32	Drama|Thriller|War
80000000.00	2.931927298	8	0	Brothers Grimm, The (2005)	1.32	Comedy|Fantasy|Horror|Thriller
60000000.00	2.919520548	9	0	Righteous Kill (2008)	1.31	Crime|Mystery|Thriller
12000000.00	2.5	4	0	Unforgettable (2017)	1.31	Thriller
35000000.00	2.790540541	5	0	Hot Pursuit (2015)	1.31	Action|Comedy
60000000.00	3.055694618	4	0	Sentinel, The (2006)	1.30	Crime|Drama|Thriller
150000000.00	2.922801433	11	0	Beowulf (2007)	1.30	Action|Adventure|Animation|Fantasy|IMAX
16000000.00	2.138888889	10	0	Left Behind (2014)	1.30	Action|Sci-Fi|Thriller
16500000.00	3.2175	12	0	Arn: The Knight Templar (Arn - Tempelriddaren) (2007)	1.30	Action|Adventure|Drama|Romance|War
20000000.00	2.901015228	2	0	Triple 9 (2016)	1.30	Crime|Drama
40000000.00	2.335476956	2	0	Hanging Up (2000)	1.30	Comedy|Drama
12500000.00	3.429411765	11	0	The Emperor's Club (2002)	1.30	Drama
55000000.00	3.268791814	5	0	Shanghai Noon (2000)	1.29	Action|Adventure|Comedy|Western
15000000.00	3.205412054	10	0	Tuck Everlasting (2002)	1.29	Drama|Fantasy
50000000.00	3.161737523	3	0	Host, The (2013)	1.29	Action|Adventure|Romance
25000000.00	2.071428571	9	0	Shark Night 3D (2011)	1.29	Horror|Thriller
25000000.00	1.526315789	5	0	Dance Flick (2009)	1.28	Comedy|Musical
30000000.00	2.541176471	6	0	What's the Worst That Could Happen? (2001)	1.28	Comedy
68000000.00	2.752	2	0	Hall Pass (2011)	1.28	Comedy
100000000.00	2.746268657	12	0	Point Break (2015)	1.28	Action|Crime|Thriller
102000000.00	3.588527361	10	0	Cloud Atlas (2012)	1.28	Drama|Sci-Fi|IMAX
15000000.00	3.25	6	0	Mighty Heart, A (2007)	1.28	Drama|Thriller
75000000.00	2.927876823	6	0	Killers (2010)	1.27	Action|Comedy
8000000.00	2.796164773	9	0	Woman on Top (2000)	1.27	Comedy|Romance
70000000.00	2.847923681	12	0	Rumor Has It... (2005)	1.27	Comedy|Drama|Romance
55000000.00	3.801531729	11	0	Very Long Engagement, A (Un long dimanche de fiançailles) (2004)	1.27	Drama|Mystery|Romance|War
20000000.00	2.528169014	9	0	Cold Light of Day, The (2012)	1.27	Action|Thriller
22000000.00	3.532147743	8	0	Traitor (2008)	1.27	Crime|Drama|Thriller
2600000.00	3.840909091	7	0	Riding Giants (2004)	1.27	Documentary
60000000.00	3.0625	8	0	Mortal Instruments: City of Bones, The (2013)	1.27	Action|Adventure|Drama|IMAX
75000000.00	2.775732218	3	0	Be Cool (2005)	1.27	Comedy|Crime|Musical
25000000.00	3.301371951	4	0	Girl Next Door, The (2004)	1.27	Comedy|Romance
69000000.00	2.87028922	7	0	Dinner for Schmucks (2010)	1.26	Comedy
15000000.00	3.579467354	10	0	Whip It (2009)	1.26	Comedy|Drama
40000000.00	3.203871499	4	0	Fever Pitch (2005)	1.25	Comedy|Romance
5600000.00	1.791666667	9	0	Crossover (2006)	1.25	Action|Drama
11000000.00	2.504468275	10	0	Ladies Man, The (2000)	1.25	Comedy
17000000.00	2.851851852	3	0	ATL (2006)	1.25	Drama
50000000.00	3.097615499	11	0	Ninja Assassin (2009)	1.24	Action|Crime|Drama|Thriller
24000000.00	2.718130312	1	0	Double Take (2001)	1.24	Action|Comedy
40000000.00	2.713849287	3	0	Drillbit Taylor (2008)	1.24	Comedy
5000000.00	3.483668342	12	0	Rabbit Hole (2010)	1.24	Drama
80000000.00	2.594684385	4	0	Wild, The (2006)	1.24	Adventure|Animation|Children|Comedy|Fantasy
80000000.00	2.849408553	3	0	Time Machine, The (2002)	1.24	Action|Adventure|Sci-Fi
15000000.00	3.191428571	6	0	De-Lovely (2004)	1.23	Drama|Musical
32000000.00	3.525793651	10	0	Dreamer: Inspired by a True Story (2005)	1.23	Children|Drama
11000000.00	2.47486413	3	0	Tomcats (2001)	1.23	Comedy
31500000.00	2.975757576	4	0	Criminal (2016)	1.23	Action|Crime|Drama|Sci-Fi
80000000.00	2.892002038	6	0	Evolution (2001)	1.23	Comedy|Sci-Fi
109000000.00	1.964198535	11	0	Cat in the Hat, The (2003)	1.23	Children|Comedy
30000000.00	2.512573099	7	0	Eight Legged Freaks (2002)	1.22	Action|Comedy|Horror|Sci-Fi
55000000.00	2.760833333	7	0	Watch, The (2012)	1.22	Comedy|Sci-Fi
170000000.00	3.21462106	5	0	Tomorrowland (2015)	1.22	Action|Adventure|Children|Mystery|Sci-Fi
36000000.00	2.857758621	4	0	Man Apart, A (2003)	1.22	Action|Crime|Drama|Thriller
11000000.00	3.755918828	10	0	Vera Drake (2004)	1.21	Drama
135000000.00	2.941546197	7	0	Miami Vice (2006)	1.21	Action|Crime|Drama|Thriller
3400000.00	3.333597464	9	0	Choke (2008)	1.21	Comedy|Drama
14000000.00	2.096186441	4	0	Jason X (2002)	1.21	Horror|Sci-Fi|Thriller
50000000.00	3.239847716	2	0	Beautiful Creatures (2013)	1.21	Drama|Fantasy|Romance
17000000.00	2.872781065	6	0	My Life in Ruins (2009)	1.20	Comedy
149000000.00	3.326687117	11	0	Flushed Away (2006)	1.20	Animation|Comedy
80000000.00	3.360119048	7	0	Manchurian Candidate, The (2004)	1.20	Thriller
35000000.00	3.501282051	11	0	Good Year, A (2006)	1.20	Comedy|Drama|Romance
53000000.00	3.489640463	10	0	Flags of Our Fathers (2006)	1.20	Drama|War
75000000.00	2.944151486	3	0	Sucker Punch (2011)	1.20	Action|Fantasy|Thriller|IMAX
30000000.00	3.592372881	12	0	Miss Potter (2006)	1.20	Drama
60000000.00	3.303084648	4	0	Rules of Engagement (2000)	1.20	Drama|Thriller
180000000.00	3.010869565	7	0	Valerian and the City of a Thousand Planets (2017)	1.20	Action|Adventure|Sci-Fi
25000000.00	3.179748823	4	0	Losers, The (2010)	1.19	Action|Adventure|Drama|Mystery|Thriller
25000000.00	3.291666667	4	0	Draft Day (2014)	1.19	Drama
88000000.00	3.853304348	6	0	Cinderella Man (2005)	1.19	Drama|Romance
72500000.00	3.554280918	9	0	Kingdom, The (2007)	1.19	Action|Drama|Thriller
35000000.00	3.181034483	9	0	Wimbledon (2004)	1.19	Comedy|Romance
18000000.00	3.281651997	5	0	Center Stage (2000)	1.19	Drama|Musical
200000.00	3.454545455	10	0	Middle of Nowhere (2012)	1.18	Drama|Romance
20000000.00	2.802752294	12	0	Armored (2009)	1.18	Action|Drama|Thriller
9000000.00	3.599404762	11	0	Savages, The (2007)	1.18	Comedy|Drama
11000000.00	3.567449355	11	0	Kinsey (2004)	1.18	Drama
1000000.00	3.125	9	0	Fiza (2000)	1.18	Drama|Romance
90000000.00	2.673180077	3	0	Mission to Mars (2000)	1.18	Sci-Fi
40000000.00	3.864794441	11	0	Fantastic Mr. Fox (2009)	1.18	Adventure|Animation|Children|Comedy|Crime
26000000.00	3.101449275	4	0	Raven, The (2012)	1.18	Mystery|Thriller
10000000.00	3.431050228	6	0	Seeking a Friend for the End of the World (2012)	1.18	Comedy|Drama|Romance
22000000.00	2.835526316	2	0	Saving Silverman (Evil Woman) (2001)	1.18	Comedy|Romance
2000000.00	4.5	1	0	Dreams with Sharp Teeth (2008)	1.18	Documentary
120000000.00	2.905555556	3	0	Power Rangers (2017)	1.17	Action|Adventure|Sci-Fi
82000000.00	2.988444669	11	0	6th Day, The (2000)	1.17	Action|Sci-Fi|Thriller
135000000.00	2.744949495	11	0	Happy Feet Two (2011)	1.17	Animation|Children|Comedy|IMAX
38000000.00	3.213201821	2	0	Push (2009)	1.17	Sci-Fi|Thriller
40000000.00	2.861111111	11	0	Get Rich or Die Tryin' (2005)	1.17	Action|Crime|Drama
110000000.00	3.422525597	11	0	Ender's Game (2013)	1.16	Action|Adventure|Sci-Fi|IMAX
20000000.00	2.820652174	3	0	Stay Alive (2006)	1.16	Horror|Sci-Fi|Thriller
17000000.00	2.488135593	8	0	Summer Catch (2001)	1.16	Comedy|Drama|Romance
8000000.00	3.8609375	6	0	Me and Earl and the Dying Girl (2015)	1.16	Drama
4000000.00	2.869731801	11	0	Let's Go to Prison (2006)	1.16	Comedy
24000000.00	3.16785097	9	0	Nurse Betty (2000)	1.16	Comedy|Crime|Drama|Romance|Thriller
40000000.00	2.057103064	1	0	Torque (2004)	1.15	Action|Crime
13000000.00	2.355555556	7	0	The Vatican Tapes (2015)	1.15	Horror|Thriller
17500000.00	3.078242678	8	0	Beerfest (2006)	1.15	Comedy
65000000.00	2.5	1	0	I, Frankenstein (2014)	1.15	Action|Fantasy|Sci-Fi|IMAX
50000000.00	3.714326812	5	0	The Nice Guys (2016)	1.15	Crime|Mystery|Thriller
75000000.00	3.206994819	3	0	Tears of the Sun (2003)	1.14	Action|Drama|Thriller
85000000.00	3.716583351	3	0	Enemy at the Gates (2001)	1.14	Drama|War
43000000.00	3.488774272	5	0	Unleashed (Danny the Dog) (2005)	1.14	Action|Crime|Drama|Thriller
2000000.00	3.472222222	8	0	The Diary of a Teenage Girl (2015)	1.14	Drama
7500000.00	3.151612903	12	0	Albert Nobbs (2011)	1.14	Drama
25100000.00	3.130534351	10	0	W. (2008)	1.14	Drama
22000000.00	2.817679558	1	0	Mad Money (2008)	1.14	Comedy|Crime|Thriller
250000.00	3.471774194	12	0	Shotgun Stories (2007)	1.14	Drama|Thriller
10000000.00	2.428571429	11	0	Shut In (2016)	1.14	Drama|Thriller
25000000.00	3.132183908	11	0	The 33 (2015)	1.14	Drama
160000000.00	2.675471698	5	0	Poseidon (2006)	1.14	Action|Adventure|Thriller|IMAX
27500000.00	2.465909091	1	0	Joyful Noise (2012)	1.13	Comedy|Musical
50000000.00	3.003384615	4	0	Murder by Numbers (2002)	1.13	Crime|Thriller
35000000.00	2.020833333	4	0	Furry Vengeance (2010)	1.12	Children|Comedy
15000000.00	3.852126749	10	0	Kiss Kiss Bang Bang (2005)	1.12	Comedy|Crime|Mystery|Thriller
60000000.00	3.134634146	12	0	Star Trek: Nemesis (2002)	1.12	Action|Drama|Sci-Fi|Thriller
50000000.00	3.816091954	9	0	Eastern Promises (2007)	1.12	Crime|Drama|Thriller
25000000.00	3.5	12	0	Cirque du Soleil: Worlds Away (2012)	1.12	Fantasy|IMAX
5500000.00	3.157342657	6	0	Mambo Italiano (2003)	1.12	Comedy
65000000.00	3.102649007	8	0	Death Race (2008)	1.12	Action|Adventure|Sci-Fi|Thriller
4000000.00	3.46969697	12	0	Geographer Drank His Globe Away, The (Geograf globus propil) (2013)	1.11	Drama
68000000.00	2.676245211	3	0	Dreamcatcher (2003)	1.11	Drama|Horror|Sci-Fi|Thriller
30000000.00	3.344660194	8	0	Get on Up (2014)	1.11	Drama|Musical
14000000.00	2.392638037	8	0	My Boss's Daughter (2003)	1.11	Comedy|Romance
50000000.00	3.254947614	10	0	Out of Time (2003)	1.11	Crime|Drama|Thriller
50000000.00	2.305418719	2	0	Zoolander 2 (2016)	1.11	Comedy
95000000.00	3.075311438	8	0	Campaign, The (2012)	1.10	Comedy
26000000.00	2.178983834	3	0	Agent Cody Banks 2: Destination London (2004)	1.10	Action|Adventure|Children|Comedy
45000000.00	2.860940695	7	0	Ant Bully, The (2006)	1.10	Adventure|Animation|Children|Comedy|Fantasy|IMAX
800000.00	2.322580645	8	0	Pandora's Box (2002)	1.10	Drama|Thriller
44000000.00	3.454697987	7	0	Charlie St. Cloud (2010)	1.10	Drama|Fantasy|Romance
6000000.00	3.425925926	7	0	Wish I Was Here (2014)	1.10	Comedy|Drama
30000000.00	2.932636469	4	0	88 Minutes (2008)	1.10	Crime|Drama|Mystery|Thriller
5000000.00	3.2160037	7	0	Made (2001)	1.10	Comedy
57000000.00	2.861063465	8	0	Captain Corelli's Mandolin (2001)	1.09	Drama|Romance|War
42000000.00	3.326867816	1	0	Man on a Ledge (2012)	1.09	Crime|Thriller
35200000.00	2.726449275	3	0	Head of State (2003)	1.09	Comedy
28000000.00	3.185714286	8	0	American Ultra (2015)	1.08	Action|Comedy|Sci-Fi|Thriller
1500000.00	3.341056911	8	0	Session 9 (2001)	1.08	Horror|Thriller
155000000.00	2.605951307	11	0	Alexander (2004)	1.08	Action|Adventure|Drama|War
45000000.00	1.99068323	12	0	Fat Albert (2004)	1.08	Comedy|Fantasy
3000000.00	3.566666667	4	0	Letters to God (2010)	1.08	Children|Drama
50000000.00	3.191463415	2	0	International, The (2009)	1.08	Drama|Thriller
2000000.00	3.194092827	9	0	Grave Encounters (2011)	1.08	Horror
65000000.00	3.115120275	7	0	Kid, The (2000)	1.07	Comedy|Fantasy
900000.00	3.353658537	8	0	Circumstance (2011)	1.07	Drama
200000.00	2.166666667	10	0	Call + Response (2008)	1.06	(no genres listed)
23000000.00	3.576396207	9	0	In the Valley of Elah (2007)	1.06	Drama|Mystery
